std,rms,p2p,zcr,speed,pwm,label
0.4114661573518959,0.41278961434841727,3.1402794747575022,54.0,0.3012357085178062,205,mat
0.35464475081346536,0.35488690696174197,3.1402794747575022,45.0,0.3012357085178062,205,mat
0.28056259562453684,0.28128822120099195,2.5160743255978204,46.0,0.3012357085178062,205,mat
0.2753068194650956,0.2759220643153731,2.3243246336121626,55.0,0.3012357085178062,205,mat
0.3363612393783842,0.33742952065255893,2.3101442447397673,56.0,0.3012357085178062,205,mat
0.4649726269044064,0.46718428125036615,3.5886138752261107,57.0,0.3306233390850439,225,mat
0.5329077116614591,0.5341600357988682,3.5886138752261107,54.0,0.3306233390850439,225,mat
0.5675847850572152,0.5681124957920355,3.988430737948697,62.0,0.3306233390850439,225,mat
0.45906703674062366,0.4590702801414349,3.988430737948697,58.0,0.3306233390850439,225,mat
0.3210048040410252,0.32140638665134413,2.790500657263948,57.0,0.3306233390850439,225,mat
0.4296510250076429,0.43120245950885105,2.790500657263948,66.0,0.3306233390850439,225,mat
0.4580238735249692,0.4583048816156376,2.8362313689309886,60.0,0.3306233390850439,225,mat
0.38628184063455173,0.3867579529028569,2.8642538783443747,54.0,0.3306233390850439,225,mat
0.3110926362815673,0.3116607894482245,2.491541780145898,50.0,0.3306233390850439,225,mat
0.4234469471377618,0.42346925856394146,3.2098035847250124,50.0,0.3306233390850439,225,mat
0.4823356344305673,0.4828298938351172,3.2098035847250124,47.0,0.3306233390850439,225,mat
0.4704603875234703,0.47047676468777494,3.8483622022554176,53.0,0.3306233390850439,225,mat
0.4520069657075749,0.45219633344892907,3.7976140947642314,60.0,0.3306233390850439,225,mat
